Entity,Code,Year,Crude birth rate,Crude death rate
Finland,FIN,1913,28.8,17.1
Finland,FIN,1914,28.7,16.6
Finland,FIN,1915,27,16.9
Finland,FIN,1916,25.7,17.6
Finland,FIN,1917,25.9,18.8
Finland,FIN,1918,25.4,30.4
Finland,FIN,1919,20.5,20.2
Finland,FIN,1920,27,17
Finland,FIN,1921,25.9,14.9
Finland,FIN,1922,25,15.3
Finland,FIN,1923,25.3,14.7
Finland,FIN,1924,23.8,16.3
Finland,FIN,1925,23.7,14.4
Finland,FIN,1926,23,14.2
Finland,FIN,1927,22.5,15.4
Finland,FIN,1928,22.8,14.3
Finland,FIN,1929,22.2,15.9
Finland,FIN,1930,21.8,14
Finland,FIN,1931,20.7,14.1
Finland,FIN,1932,19.8,13.3
Finland,FIN,1933,18.4,13.6
Finland,FIN,1934,19.1,13.1
Finland,FIN,1935,19.6,12.7
Finland,FIN,1936,19.1,13.6
Finland,FIN,1937,19.9,12.8
Finland,FIN,1938,21,12.8
Finland,FIN,1939,21.2,14.3
Finland,FIN,1940,17.8,19.4
Finland,FIN,1941,24.2,19.8
Finland,FIN,1942,16.6,15.1
Finland,FIN,1943,20.4,13.3
Finland,FIN,1944,21.3,18.9
Finland,FIN,1945,25.5,13.1
Finland,FIN,1946,27.9,11.8
Finland,FIN,1947,28,11.9
Finland,FIN,1948,27.6,11.2
Finland,FIN,1949,26.1,11.2
Finland,FIN,1950,24.5,10.2
Finland,FIN,1951,23,10
Finland,FIN,1952,23.1,9.5
Finland,FIN,1953,22,9.6
Finland,FIN,1954,21.5,9.1
Finland,FIN,1955,21.2,9.3
Finland,FIN,1956,20.8,9
Finland,FIN,1957,20.1,9.4
Finland,FIN,1958,18.6,8.9
Finland,FIN,1959,18.9,8.8
Finland,FIN,1960,18.5,9
Finland,FIN,1961,18.4,9.1
Finland,FIN,1962,18.1,9.6
Finland,FIN,1963,18.2,9.3
Finland,FIN,1964,17.7,9.4
Finland,FIN,1965,17.1,9.7
Finland,FIN,1966,17,9.5
Finland,FIN,1967,16.8,9.5
Finland,FIN,1968,15.9,9.7
Finland,FIN,1969,14.6,9.9
Finland,FIN,1970,14,9.6
Finland,FIN,1971,13.2,9.9
Finland,FIN,1972,12.7,9.5
Finland,FIN,1973,12.2,9.3
Finland,FIN,1974,13.3,9.5
Finland,FIN,1975,13.9,9.3
Finland,FIN,1976,14.1,9.5
Finland,FIN,1977,13.9,9.3
Finland,FIN,1978,13.5,9.2
Finland,FIN,1979,13.3,9.2
Finland,FIN,1980,13.2,9.3
Finland,FIN,1981,13.2,9.2
Finland,FIN,1982,13.7,9
Finland,FIN,1983,13.8,9.3
Finland,FIN,1984,13.3,9.2
Finland,FIN,1985,12.8,9.8
Finland,FIN,1986,12.3,9.6
Finland,FIN,1987,12,9.7
Finland,FIN,1988,12.8,9.9
Finland,FIN,1989,12.8,9.9
Finland,FIN,1990,13.1,10
Finland,FIN,1991,13.1,9.8
Finland,FIN,1992,13.3,9.8
Finland,FIN,1993,12.8,10.1
Finland,FIN,1994,,10.2
Finland,FIN,1995,12.3,9.6
Finland,FIN,1996,11.8,9.6
Finland,FIN,1997,11.5,9.6
Finland,FIN,1998,11.1,9.6
Finland,FIN,1999,11.1,9.6
Finland,FIN,2000,11,9.5
Finland,FIN,2001,10.8,9.4
Finland,FIN,2002,10.7,9.5
Finland,FIN,2003,10.9,9.4
Finland,FIN,2004,11,9.1
Finland,FIN,2005,11,9.1
Finland,FIN,2006,11.17299871,9.126957565
Finland,FIN,2007,11.10457834,9.279561905
Finland,FIN,2008,11.20375112,9.239659962
Finland,FIN,2009,11.3274109,9.345401119
Finland,FIN,2010,11.37554421,9.493801965
France,FRA,1801,32.9,27.7
France,FRA,1802,33,27.7
France,FRA,1803,32.5,31.2
France,FRA,1804,31.3,31
France,FRA,1805,31.6,28.8
France,FRA,1806,31.4,26.8
France,FRA,1807,31.8,27.6
France,FRA,1808,31.3,26.5
France,FRA,1809,32,25
France,FRA,1810,31.8,24.9
France,FRA,1811,31.6,26.1
France,FRA,1812,30.1,26.2
France,FRA,1813,30.5,26.4
France,FRA,1814,33.9,29.8
France,FRA,1815,32.5,26
France,FRA,1816,32.9,24.5
France,FRA,1817,31.8,25.3
France,FRA,1818,30.6,25.3
France,FRA,1819,32.9,26.1
France,FRA,1820,31.7,25.4
France,FRA,1821,31.7,24.3
France,FRA,1822,31.7,25.3
France,FRA,1823,31.2,24
France,FRA,1824,31.6,24.5
France,FRA,1825,31,25.9
France,FRA,1826,31.4,26.5
France,FRA,1827,30.8,24.9
France,FRA,1828,30.5,26.2
France,FRA,1829,30,25
France,FRA,1830,29.9,25
France,FRA,1831,30.3,24.6
France,FRA,1832,28.6,28.5
France,FRA,1833,29.5,24.7
France,FRA,1834,29.8,27.8
France,FRA,1835,29.9,24.5
France,FRA,1836,29.2,22.3
France,FRA,1837,28,25.3
France,FRA,1838,28.5,24.2
France,FRA,1839,28.2,22.7
France,FRA,1840,27.9,23.7
France,FRA,1841,28.5,23.2
France,FRA,1842,28.5,24
France,FRA,1843,28.2,23.1
France,FRA,1844,27.5,22
France,FRA,1845,27.9,21.1
France,FRA,1846,27.3,23.2
France,FRA,1847,25.4,23.9
France,FRA,1848,26.5,23.6
France,FRA,1849,27.7,27.4
France,FRA,1850,26.8,21.4
France,FRA,1851,27.1,22.3
France,FRA,1852,26.8,22.6
France,FRA,1853,26,22
France,FRA,1854,25.5,27.4
France,FRA,1855,25,26
France,FRA,1856,26.3,23.1
France,FRA,1857,25.9,23.7
France,FRA,1858,26.7,24.1
France,FRA,1859,27.9,26.8
France,FRA,1860,26.2,21.4
France,FRA,1861,26.9,23.2
France,FRA,1862,26.5,21.7
France,FRA,1863,26.9,22.5
France,FRA,1864,26.6,22.7
France,FRA,1865,26.5,24.7
France,FRA,1866,26.4,23.2
France,FRA,1867,26.2,22.7
France,FRA,1868,25.7,24.1
France,FRA,1869,26,23.6
France,FRA,1870,25.9,28.4
France,FRA,1871,22.9,35.1
France,FRA,1872,26.7,22
France,FRA,1873,26,23.3
France,FRA,1874,26.2,21.4
France,FRA,1875,25.9,23
France,FRA,1876,26.2,22.6
France,FRA,1877,25.5,21.6
France,FRA,1878,25.2,22.5
France,FRA,1879,25.1,22.5
France,FRA,1880,24.6,22.9
France,FRA,1881,24.9,22
France,FRA,1882,24.8,22.2
France,FRA,1883,24.8,22.2
France,FRA,1884,24.7,22.6
France,FRA,1885,24.3,22
France,FRA,1886,23.9,22.5
France,FRA,1887,23.5,22
France,FRA,1888,23.1,21.9
France,FRA,1889,23,20.7
France,FRA,1890,21.8,22.8
France,FRA,1891,22.6,22.9
France,FRA,1892,22.3,22.8
France,FRA,1893,22.8,22.5
France,FRA,1894,22.3,21.2
France,FRA,1895,21.7,22.2
France,FRA,1896,22.5,20
France,FRA,1897,22.2,19.4
France,FRA,1898,21.7,20.9
France,FRA,1899,21.8,21
France,FRA,1900,21.3,21.9
France,FRA,1901,22,20.1
France,FRA,1902,21.6,19.5
France,FRA,1903,21.1,19.3
France,FRA,1904,20.9,19.4
France,FRA,1905,20.6,19.6
France,FRA,1906,20.5,19.9
France,FRA,1907,19.7,20.2
France,FRA,1908,20.1,18.9
France,FRA,1909,19.5,19.1
France,FRA,1910,19.6,17.8
France,FRA,1911,18.7,19.6
France,FRA,1912,18.9,17.5
France,FRA,1913,18.8,17.7
France,FRA,1914,18.1,18.5
France,FRA,1915,11.83,18.33
France,FRA,1916,9.53,17.33
France,FRA,1917,10.43,18.03
France,FRA,1918,12.13,22.33
France,FRA,1919,13,19
France,FRA,1920,21.4,17.2
France,FRA,1921,20.7,17.7
France,FRA,1922,19.3,17.5
France,FRA,1923,19.1,16.7
France,FRA,1924,18.7,16.9
France,FRA,1925,19,17.4
France,FRA,1926,18.8,17.4
France,FRA,1927,18.2,16.5
France,FRA,1928,18.3,16.4
France,FRA,1929,17.7,17.9
France,FRA,1930,18,15.6
France,FRA,1931,17.5,16.2
France,FRA,1932,17.3,15.8
France,FRA,1933,16.2,15.8
France,FRA,1934,16.2,15.1
France,FRA,1935,15.3,15.7
France,FRA,1936,15,15.3
France,FRA,1937,14.7,15
France,FRA,1938,14.6,15.4
France,FRA,1939,14.6,15.33
France,FRA,1940,13.63,18.03
France,FRA,1941,13.13,17.03
France,FRA,1942,14.53,16.63
France,FRA,1943,15.73,16.03
France,FRA,1944,16.13,17.13
France,FRA,1945,16.23,16.13
France,FRA,1946,20.9,13.5
France,FRA,1947,21.3,13.1
France,FRA,1948,21.1,12.4
France,FRA,1949,20.9,13.7
France,FRA,1950,20.5,12.7
France,FRA,1951,19.5,13.3
France,FRA,1952,19.3,12.3
France,FRA,1953,18.7,12.9
France,FRA,1954,18.7,12
France,FRA,1955,18.5,12
France,FRA,1956,18.4,12.4
France,FRA,1957,18.4,11.9
France,FRA,1958,18.1,11.1
France,FRA,1959,18.3,11.2
France,FRA,1960,17.9,11.3
France,FRA,1961,18.2,10.8
France,FRA,1962,17.7,11.4
France,FRA,1963,18.2,11.6
France,FRA,1964,18.2,10.7
France,FRA,1965,17.8,11.1
France,FRA,1966,17.6,10.7
France,FRA,1967,17,10.9
France,FRA,1968,16.7,11
France,FRA,1969,16.7,11.5
France,FRA,1970,16.7,10.6
France,FRA,1971,17.1,10.7
France,FRA,1972,16.9,10.6
France,FRA,1973,16.4,10.7
France,FRA,1974,15.3,10.5
France,FRA,1975,14.1,10.6
France,FRA,1976,13.6,10.5
France,FRA,1977,14,10.1
France,FRA,1978,13.8,10.3
France,FRA,1979,14.1,10.1
France,FRA,1980,14.9,10.2
France,FRA,1981,14.9,10.3
France,FRA,1982,14.6,10
France,FRA,1983,13.7,10.2
France,FRA,1984,13.8,9.9
France,FRA,1985,13.9,10
France,FRA,1986,14.1,10
France,FRA,1987,13.8,9.5
France,FRA,1988,13.8,9.4
France,FRA,1989,13.6,9.4
France,FRA,1990,13.4,9.3
France,FRA,1991,13.3,9.2
France,FRA,1992,13,9.1
France,FRA,1993,12.3,9.2
France,FRA,1994,12.6,9.4
France,FRA,1995,12.5,9.1
France,FRA,1996,12.6,9.2
France,FRA,1997,12.4,9
France,FRA,1998,12.6,9.2
France,FRA,1999,12.7,9.2
France,FRA,2000,13.2,9.1
France,FRA,2001,13,9
France,FRA,2002,12.8,9.2
France,FRA,2003,12.7,9.4
France,FRA,2004,12.6,8.4
France,FRA,2005,12.7,8.6
France,FRA,2006,12.93715136,8.383718777
France,FRA,2007,12.68480406,8.408539438
France,FRA,2008,12.77766121,8.541474638
France,FRA,2009,12.67014903,8.593191396
France,FRA,2010,12.65728704,8.496422292
Greece,GRC,1860,28.4,20.4
Greece,GRC,1861,29.5,20.9
Greece,GRC,1864,28.2,20.6
Greece,GRC,1865,29.4,21.4
Greece,GRC,1866,27.8,19.7
Greece,GRC,1867,30.1,20
Greece,GRC,1868,28.6,22.7
Greece,GRC,1869,28.8,22.6
Greece,GRC,1870,28.1,21.9
Greece,GRC,1871,28.4,20
Greece,GRC,1872,28.6,20.6
Greece,GRC,1873,27.6,24.1
Greece,GRC,1874,29.2,19.3
Greece,GRC,1875,28.2,19.7
Greece,GRC,1876,29.6,19.4
Greece,GRC,1877,28.5,19.2
Greece,GRC,1878,27.2,18.5
Greece,GRC,1879,24.8,18.2
Greece,GRC,1880,24.4,17.9
Greece,GRC,1881,24.5,18.9
Greece,GRC,1882,25.2,18.8
Greece,GRC,1883,25,20.1
Greece,GRC,1884,28.6,17.7
Greece,GRC,1885,28.5,19.9
Greece,GRC,1889,34.1,24.5
Greece,GRC,1890,35.3,23.2
Greece,GRC,1921,21.2,13.6
Greece,GRC,1922,21.5,16
Greece,GRC,1923,19,17
Greece,GRC,1924,19.5,15.6
Greece,GRC,1925,26.3,14.9
Greece,GRC,1926,30,13.9
Greece,GRC,1927,28.8,16.3
Greece,GRC,1928,30.5,17
Greece,GRC,1929,28.9,18.4
Greece,GRC,1930,31.3,16.3
Greece,GRC,1931,30.8,17.7
Greece,GRC,1932,28.5,18
Greece,GRC,1933,28.6,16.8
Greece,GRC,1934,31.1,15
Greece,GRC,1935,28.2,14.8
Greece,GRC,1936,27.9,15.1
Greece,GRC,1937,26.2,15
Greece,GRC,1938,25.9,13.2
Greece,GRC,1939,24.8,13.9
Greece,GRC,1940,24.5,12.8
Greece,GRC,1941,18.3,17.1
Greece,GRC,1942,18.1,26
Greece,GRC,1943,16.7,15.3
Greece,GRC,1944,20,15.2
Greece,GRC,1945,25.1,11.7
Greece,GRC,1946,28.2,9.9
Greece,GRC,1947,27.4,9.3
Greece,GRC,1948,27,12.4
Greece,GRC,1949,18.6,7.9
Greece,GRC,1950,20,7.1
Greece,GRC,1951,20.3,7.5
Greece,GRC,1952,19.3,6.9
Greece,GRC,1953,18.4,7.3
Greece,GRC,1954,19.2,7
Greece,GRC,1955,19.4,6.9
Greece,GRC,1956,19.7,7.4
Greece,GRC,1957,19.3,7.6
Greece,GRC,1958,19,7.1
Greece,GRC,1959,19.4,7.4
Greece,GRC,1960,18.9,7.3
Greece,GRC,1961,17.9,7.6
Greece,GRC,1962,18,7.9
Greece,GRC,1963,17.5,7.9
Greece,GRC,1964,18,8.2
Greece,GRC,1965,17.7,7.9
Greece,GRC,1966,17.9,7.9
Greece,GRC,1967,18.7,8.3
Greece,GRC,1968,18.3,8.4
Greece,GRC,1969,17.6,8.2
Greece,GRC,1970,16.5,8.4
Greece,GRC,1971,16,8.4
Greece,GRC,1972,15.9,8.6
Greece,GRC,1973,15.4,8.7
Greece,GRC,1974,16.1,8.5
Greece,GRC,1975,15.7,8.9
Greece,GRC,1976,16,8.9
Greece,GRC,1977,15.5,9
Greece,GRC,1978,15.7,8.7
Greece,GRC,1979,15.7,8.7
Greece,GRC,1980,15.4,9.1
Greece,GRC,1981,14.5,8.9
Greece,GRC,1982,14,8.8
Greece,GRC,1983,13.5,9.2
Greece,GRC,1984,12.7,8.9
Greece,GRC,1985,11.7,9.3
Greece,GRC,1986,11.3,9.2
Greece,GRC,1987,10.6,9.5
Greece,GRC,1988,10.7,9.3
Greece,GRC,1989,10.1,9.2
Greece,GRC,1990,10.2,9.3
Greece,GRC,1991,10,9.3
Greece,GRC,1992,10.1,9.5
Greece,GRC,1993,9.8,9.4
Greece,GRC,1994,9.6,9.5
Greece,GRC,1995,9.7,9.6
Greece,GRC,1996,9.6,9.6
Greece,GRC,1997,9.7,9.5
Greece,GRC,1998,9.6,9.8
Greece,GRC,1999,11,9.8
Greece,GRC,2000,11.7,10.5
Greece,GRC,2001,10.2,10.2
Greece,GRC,2002,9.5,9.5
Greece,GRC,2003,9.5,9.6
Greece,GRC,2004,9.6,9.5
Greece,GRC,2005,9.7,9.5
Greece,GRC,2006,10.04993213,9.460975718
Greece,GRC,2007,9.999777537,9.818322395000001
Greece,GRC,2008,10.5278352,9.609179192000001
Greece,GRC,2009,10.452504,9.600140959
Guadeloupe,GLP,1946,,16.9
Guadeloupe,GLP,1947,,17.4
Guadeloupe,GLP,1948,37.4,16.9
Guadeloupe,GLP,1949,39.9,14.3
Guadeloupe,GLP,1950,37.3,14.1
Guadeloupe,GLP,1951,39.3,13.7
Guadeloupe,GLP,1952,38.6,14.7
Guadeloupe,GLP,1953,38.8,12.8
Guadeloupe,GLP,1954,39,11.6
Guadeloupe,GLP,1955,40.3,11.7
Guadeloupe,GLP,1956,39.7,10.1
Guadeloupe,GLP,1957,37.6,11.4
Guadeloupe,GLP,1958,38.2,9.6
Guadeloupe,GLP,1959,37,8.9
Guadeloupe,GLP,1960,38.4,9.7
Guadeloupe,GLP,1961,35.7,8.4
Guadeloupe,GLP,1962,37.7,8.1
Guadeloupe,GLP,1963,36.1,8.1
Guadeloupe,GLP,1964,33.9,7.6
Guadeloupe,GLP,1965,33.7,8.1
Guadeloupe,GLP,1966,34.1,7.8
Guadeloupe,GLP,1967,32.5,8.1
Guadeloupe,GLP,1968,33.2,8.1
Guadeloupe,GLP,1969,30.5,7.6
Guadeloupe,GLP,1970,29.3,7.7
Guadeloupe,GLP,1971,31.2,7
Guadeloupe,GLP,1972,30.5,7.3
Guadeloupe,GLP,1973,29.3,7.3
Guadeloupe,GLP,1974,27,7.5
Guadeloupe,GLP,1975,25.1,7.1
Guadeloupe,GLP,1976,21.1,7.2
Guadeloupe,GLP,1977,19.3,6.9
Guadeloupe,GLP,1978,17.2,6.6
Guadeloupe,GLP,1979,17.8,6.6
Guadeloupe,GLP,1980,19.7,6.5
Guadeloupe,GLP,1981,19.8,6.5
Guadeloupe,GLP,1982,20.2,6.4
Guadeloupe,GLP,1983,20.4,6.7
Guadeloupe,GLP,1984,20.2,6.8
Guadeloupe,GLP,1985,20.3,6.9
Guadeloupe,GLP,1986,19.2,6.7
Guadeloupe,GLP,1987,19.5,7.3
Guadeloupe,GLP,1991,19.1,5.4
Guadeloupe,GLP,1992,17.9,5.6
Guadeloupe,GLP,1994,      ,5.6
Guadeloupe,GLP,1995,16.8,5.8
Guadeloupe,GLP,1996,      ,      
Guadeloupe,GLP,1997,      ,      
Guadeloupe,GLP,1998,17,6.1
Guadeloupe,GLP,1999,17.3,6.3
Guadeloupe,GLP,2000,17.9,6.3
Guadeloupe,GLP,2001,17.3,6.4
Guadeloupe,GLP,2002,16,5.9
Guadeloupe,GLP,2003,16.1,6
Guadeloupe,GLP,2004,16.4,6
Guadeloupe,GLP,2005,16.9,6.5
Guadeloupe,GLP,2006,15.70524017,6.336244542
Guadeloupe,GLP,2007,17.12999021,6.912407885
Guatemala,GTM,1930,56.8,24.7
Guatemala,GTM,1931,54.7,24.3
Guatemala,GTM,1932,50.3,23.6
Guatemala,GTM,1933,47.5,27.3
Guatemala,GTM,1934,47,30.6
Guatemala,GTM,1935,48.1,27.4
Guatemala,GTM,1936,47.8,24.7
Guatemala,GTM,1937,46.5,24.4
Guatemala,GTM,1938,46.4,26.3
Guatemala,GTM,1939,47.4,29.6
Guatemala,GTM,1940,48.2,25
Guatemala,GTM,1941,43.8,25.1
Guatemala,GTM,1942,42.6,31.5
Guatemala,GTM,1943,42.2,31.1
Guatemala,GTM,1944,42.2,26.5
Guatemala,GTM,1945,42.9,24.5
Guatemala,GTM,1946,48.2,24.7
Guatemala,GTM,1947,52.2,24.7
Guatemala,GTM,1948,51.9,23.5
Guatemala,GTM,1949,51.6,21.8
Guatemala,GTM,1950,50.9,21.8
Guatemala,GTM,1951,52.3,19.6
Guatemala,GTM,1952,50.9,24.2
Guatemala,GTM,1953,50.9,23
Guatemala,GTM,1954,51.3,18.3
Guatemala,GTM,1955,48.6,20.5
Guatemala,GTM,1956,48.4,19.7
Guatemala,GTM,1957,49,20.4
Guatemala,GTM,1958,48.2,21.1
Guatemala,GTM,1959,49.2,17.1
Guatemala,GTM,1960,48.9,17.3
Guatemala,GTM,1961,49.3,16.1
Guatemala,GTM,1962,47.3,17.1
Guatemala,GTM,1963,47.2,17.1
Guatemala,GTM,1964,45.5,15.9
Guatemala,GTM,1965,45.3,16.9
Guatemala,GTM,1966,45.2,16.6
Guatemala,GTM,1967,41.8,15.2
Guatemala,GTM,1968,42.6,16.4
Guatemala,GTM,1969,42.2,17.2
Guatemala,GTM,1970,40.4,14.7
Guatemala,GTM,1971,42,13.9
Guatemala,GTM,1972,43.6,12.2
Guatemala,GTM,1973,41.8,12.1
Guatemala,GTM,1974,43.1,11.5
Guatemala,GTM,1975,41.4,12.6
Guatemala,GTM,1976,43.1,13.2
Guatemala,GTM,1977,44.7,11.3
Guatemala,GTM,1978,43.8,10.2
Guatemala,GTM,1979,44,10.7
Guatemala,GTM,1980,43.9,10.3
Guatemala,GTM,1981,43.4,10.6
Guatemala,GTM,1982,42.7,10.4
Guatemala,GTM,1983,40.8,9.9
Guatemala,GTM,1984,40.3,8.5
Guatemala,GTM,1985,41,8.7
Guatemala,GTM,1986,39,8.5
Guatemala,GTM,1987,38.5,7.9
Guatemala,GTM,1988,39.3,7.5
Guatemala,GTM,1989,38.6,7.2
Guatemala,GTM,1990,38.3,7.9
Guatemala,GTM,1991,37.1,6.8
Guatemala,GTM,1993,,7.7
Guatemala,GTM,1994,      ,      
Guatemala,GTM,1995,37.2,6.5
Guatemala,GTM,1996,36.9,5.9
Guatemala,GTM,1997,36.9,6.4
Guatemala,GTM,1998,45.4,6.5
Guatemala,GTM,1999,32.5,5.8
Guatemala,GTM,2000,37.4,5.9
Guatemala,GTM,2001,35.6,5.8
Guatemala,GTM,2002,32.3,5.5
Guatemala,GTM,2003,31,5.5
Guatemala,GTM,2004,31,5.4
Guatemala,GTM,2005,29.5,5.6
Guatemala,GTM,2006,28.29755125,5.358114395
Guatemala,GTM,2007,27.43606671,5.247748744
Guatemala,GTM,2008,27.03421563,5.134811372
Guyana,GUY,1891,26.6,37.4
Guyana,GUY,1892,28,39.8
Guyana,GUY,1893,27.3,35.5
Guyana,GUY,1894,24.8,33.4
Guyana,GUY,1895,28.9,29.5
Guyana,GUY,1896,32.5,26.3
Guyana,GUY,1897,33.6,27.9
Guyana,GUY,1898,29.7,33.9
Guyana,GUY,1899,28.8,29.1
Guyana,GUY,1900,36.7,25.1
Guyana,GUY,1901,35.9,23.6
Guyana,GUY,1902,33.4,28.1
Guyana,GUY,1903,29,28.9
Guyana,GUY,1904,30.3,28.8
Guyana,GUY,1905,33.6,27.4
Guyana,GUY,1906,32.9,28.8
Guyana,GUY,1907,28.3,36.9
Guyana,GUY,1908,27.3,30.8
Guyana,GUY,1909,29.3,30
Guyana,GUY,1910,27.5,34.4
Guyana,GUY,1911,28.8,31.7
Guyana,GUY,1912,33.1,29.2
Guyana,GUY,1913,34.6,24.2
Guyana,GUY,1914,34.4,27.4
Guyana,GUY,1915,31.3,27.7
Guyana,GUY,1916,26.5,27.1
Guyana,GUY,1917,28.4,30.4
Guyana,GUY,1918,25.1,40.6
Guyana,GUY,1919,26,40.4
Guyana,GUY,1920,32.9,26.5
Guyana,GUY,1921,34.5,30.9
Guyana,GUY,1922,27.8,29.1
Guyana,GUY,1923,30.4,28.3
Guyana,GUY,1924,32.4,25.6
Guyana,GUY,1925,33.5,24.2
Guyana,GUY,1926,34.7,25.5
Guyana,GUY,1927,32.6,26
Guyana,GUY,1928,28.3,27.9
Guyana,GUY,1929,31.7,23.5
Guyana,GUY,1930,33.8,23.2
Guyana,GUY,1931,31.6,22
Guyana,GUY,1932,34.3,21.2
Guyana,GUY,1933,32.8,24.6
Guyana,GUY,1934,29,24.8
Guyana,GUY,1935,34.7,20.8
Guyana,GUY,1936,35.7,20.6
Guyana,GUY,1937,33.8,22.1
Guyana,GUY,1938,29.9,25.8
Guyana,GUY,1939,28.3,19.8
Guyana,GUY,1940,35,18.6
Guyana,GUY,1941,35.8,15.7
Guyana,GUY,1942,38.8,17.4
Guyana,GUY,1943,33.6,24.8
Guyana,GUY,1944,28.8,22
Guyana,GUY,1945,36.6,17.9
Guyana,GUY,1946,35.6,15.5
Guyana,GUY,1947,39.4,14.6
Guyana,GUY,1948,41.4,14.5
Guyana,GUY,1949,41.6,13.5
Guyana,GUY,1950,40.2,14.8
Guyana,GUY,1951,42.3,13.5
Guyana,GUY,1952,43.8,13.5
Guyana,GUY,1953,43.9,13.3
Guyana,GUY,1954,42.9,12.4
Guyana,GUY,1955,43.4,11.9
Guyana,GUY,1956,43.3,11.2
Guyana,GUY,1957,44.6,11.6
Guyana,GUY,1958,44.5,10.3
Guyana,GUY,1959,44.5,10.1
Guyana,GUY,1960,41.7,9.5
Guyana,GUY,1961,41.6,9
Guyana,GUY,1962,42.1,8.1
Guyana,GUY,1963,41.8,8.9
Guyana,GUY,1964,40.5,8.2
Guyana,GUY,1965,40,8.2
Guyana,GUY,1966,39.9,8.2
Guyana,GUY,1967,35.9,7.5
Guyana,GUY,1968,35.5,7.8
Guyana,GUY,1969,31.9,7.4
Guyana,GUY,1970,33.4,6.8
Guyana,GUY,1971,31.7,7.2
Guyana,GUY,1972,33.9,8.1
Guyana,GUY,1973,31.9,7.4
Guyana,GUY,1974,30,8
Guyana,GUY,1975,29.7,7.6
Guyana,GUY,1976,30.5,7.9
Guyana,GUY,1977,,7.3
Guyana,GUY,1978,,7.3
Guyana,GUY,1993,25.1,5.5
Guyana,GUY,1994,,5.2
Guyana,GUY,1995,21.9,7.4
Guyana,GUY,1996,,      
Guyana,GUY,1997,,6.6
Guyana,GUY,1998,23.7,6.4
Guyana,GUY,1999,,5.4
Guyana,GUY,2000,,      
Guyana,GUY,2001,,6.2
Guyana,GUY,2002,,6.7
Guyana,GUY,2003,,6.6
Guyana,GUY,2004,,6.8
Guyana,GUY,2005,,6.9
Guyana,GUY,2006,,6.613740964
Guyana,GUY,2007,,6.637814579
Hawaii,,1851,29.6,70.6
Hawaii,,1852,23.2,35.3
Hawaii,,1853,19.8,105.1
Hawaii,,1854,18.9,19.7
Hawaii,,1855,22.5,23.1
Hawaii,,1856,17.7,21.7
Hawaii,,1857,22.4,28
Hawaii,,1858,24.5,29.9
Hawaii,,1859,22.7,32.3
Hawaii,,1860,23.8,33.4
Hawaii,,1861,22.3,32.5
Hawaii,,1862,21.6,35.6
Hawaii,,1863,23.8,39.7
Hawaii,,1866,26.9,46.2
Hawaii,,1867,28,41.8
Hawaii,,1868,34.5,54.9
Hawaii,,1869,36,42.1
Hawaii,,1870,40.8,64.6
Hawaii,,1871,44,60.2
Hawaii,,1872,40.7,53.2
Hawaii,,1873,42.1,53.4
Hawaii,,1874,40.2,50.2
Hawaii,,1875,47.2,55.1
Hawaii,,1876,39.4,44.5
Hawaii,,1877,33.2,33.7
Hawaii,,1879,41,49.8
Hawaii,,1881,35.6,38.6
Hawaii,,1883,22.2,25.4
Hawaii,,1885,19.7,22.2
Hawaii,,1887,18.3,18.6
Hawaii,,1889,22.2,21.7
Hawaii,,1900,6.7,15.4
Hawaii,,1901,13.2,19.5
Hawaii,,1902,14.9,16.4
Hawaii,,1903,15.5,16.3
Hawaii,,1904,14.9,16.6
Hawaii,,1905,15.6,16.1
Hawaii,,1906,17,17.1
Hawaii,,1907,20.5,17.5
Hawaii,,1908,25.2,15.4
Hawaii,,1909,24.1,14.9
Hawaii,,1910,23.1,16.5
Hawaii,,1911,24.3,15.8
Hawaii,,1912,26.1,15.1
Hawaii,,1913,28.1,16.2
Hawaii,,1914,30.7,16.2
Hawaii,,1915,33.3,14.9
Hawaii,,1916,33.6,16.3
Hawaii,,1917,36.4,15.1
Hawaii,,1918,36.2,15.6
Hawaii,,1919,37,14.9
Hawaii,,1920,38.2,17.6
Hawaii,,1921,39.2,14.4
Hawaii,,1922,39.3,15.3
Hawaii,,1923,39.1,15.5
Hawaii,,1924,41.8,13
Hawaii,,1925,38.7,12.6
Hawaii,,1926,37.1,11.7
Hawaii,,1927,35,12
Hawaii,,1928,33.2,11.7
Hawaii,,1929,31.2,12.2
Hawaii,,1930,29.4,10.5
Hawaii,,1931,27.7,9.9
Hawaii,,1932,27.3,9.5
Hawaii,,1933,25.1,9.5
Hawaii,,1934,24.2,9
Hawaii,,1935,23.6,8.5
Hawaii,,1936,21.7,8.7
Hawaii,,1937,22.4,8.8
Hawaii,,1938,22.1,7.9
Hawaii,,1939,22.3,7.5
Hawaii,,1940,22.6,7.2
Hawaii,,1941,22,11.6
Hawaii,,1942,17.9,5.8
Hawaii,,1943,17.9,5.1
Hawaii,,1944,14.8,4.3
Hawaii,,1945,15.1,4.2
Hawaii,,1946,23.3,5.9
Hawaii,,1947,27.7,6.1
Hawaii,,1948,28,6
Hawaii,,1949,27.9,5.9
Hawaii,,1950,28.2,5.9
Hawaii,,1951,28.1,5.6
Hawaii,,1952,30.1,5.6
Hawaii,,1953,31.6,5.7
Hawaii,,1954,32,5.9
Hawaii,,1955,30.2,6
Hawaii,,1956,30.7,5.6
