Entity,Code,Year,December,November,October,September,August,July,June,May,April,March,February,January
Finland,FIN,1939,57.357346,54.702747,53.66987,56.97497,59.187435,61.631737,62.16824,60.085964,62.525986,58.992794,55.921707,54.416782
Finland,FIN,1940,34.96317,32.388477,29.925549,32.913548,41.259556,47.059963,60.925552,65.42935,62.17435,61.174152,59.86466,56.598083
Finland,FIN,1941,60.18484,59.551704,57.349632,61.654892,61.905167,70.13706,72.521194,73.37664,71.20674,75.37991,74.77674,59.00641
Finland,FIN,1942,50.29095,47.64152,44.651863,47.463726,42.677563,40.023083,38.200245,34.278423,31.634026,48.289726,62.169964,60.96132
Finland,FIN,1943,55.44082,52.192123,51.297665,56.88728,54.899265,57.4275,58.305645,57.679607,59.18488,58.59314,56.67911,54.860046
Finland,FIN,1944,54.93289,54.216274,53.38025,58.737682,56.140106,59.439545,60.76622,57.653584,61.020226,60.874134,60.428684,60.69661
Finland,FIN,1945,79.94661,84.04036,88.96927,112.37426,102.60008,65.27823,51.4235,43.552917,39.8827,47.54804,61.85506,60.291992
Finland,FIN,1946,71.06579,69.84,71.1416,77.32589,73.530975,75.92609,76.15457,74.87448,81.6681,83.44144,82.27842,81.1297
Finland,FIN,1947,68.93385,69.58265,68.37317,79.21071,75.43908,79.35636,80.917984,80.19973,82.10025,85.40856,77.621346,75.9766
Finland,FIN,1948,71.11317,66.70726,67.16964,75.664055,75.25148,78.65418,81.59863,80.85089,79.25131,78.605865,77.06955,72.711296
Finland,FIN,1949,63.538174,63.304897,62.70853,70.502945,70.36833,74.61372,76.87223,75.89282,77.78122,77.02205,75.36782,72.2545
Finland,FIN,1950,60.969524,60.274197,59.73065,63.877346,64.91979,68.85732,71.55797,72.88375,73.58007,71.51318,69.26723,67.64546
Finland,FIN,1951,58.566387,56.579464,53.990574,59.366684,62.23973,64.81912,69.70667,68.496574,69.60953,67.46882,62.282818,63.188217
Finland,FIN,1952,56.74646,56.443466,55.835365,62.684532,62.884388,67.9971,68.26559,67.74494,69.937805,65.22695,62.155495,60.595425
Finland,FIN,1953,53.430676,55.142845,52.45808,59.481323,59.71054,63.023575,65.201485,64.38304,64.54062,63.30731,62.61526,59.12438
Finland,FIN,1954,52.339424,53.35123,52.548096,58.928566,57.983307,60.897552,61.721558,62.968605,63.89332,63.54739,60.602642,57.32505
Finland,FIN,1955,55.788036,51.851894,53.643692,57.612267,57.40369,60.793167,61.287003,61.01362,61.299057,60.814434,56.922188,58.42398
Finland,FIN,1956,50.769127,52.39221,50.785282,55.27593,56.02464,58.229557,60.388443,62.002342,63.73674,59.94475,56.711285,54.910736
Finland,FIN,1957,52.03031,50.999092,51.54869,55.030235,53.860806,56.42176,58.515224,58.91055,60.06949,58.25706,53.58026,52.319492
Finland,FIN,1958,50.259373,48.696167,47.236332,47.96371,45.100254,51.483837,53.248974,54.319546,56.119854,55.271133,51.94688,50.603367
Finland,FIN,1959,49.923847,47.721462,47.107746,51.521652,50.7012,53.64295,56.137615,55.88605,56.11734,54.323032,50.669636,49.232693
Finland,FIN,1960,46.696083,47.059174,45.533077,50.96522,49.90489,53.11063,53.89123,52.96537,55.036373,55.797977,48.814785,48.288548
Finland,FIN,1961,48.6763,46.562035,47.56803,50.382374,48.950344,52.534737,53.45633,52.0574,53.97218,53.194923,48.877148,48.118008
Finland,FIN,1962,44.57003,46.667503,46.73691,50.961636,48.550045,50.747173,53.687187,52.309402,52.75428,53.71696,49.4526,46.321796
Finland,FIN,1963,48.11732,46.56122,45.75528,49.40606,47.848164,48.311848,51.028572,54.537598,54.18259,54.667645,48.55837,48.85881
Finland,FIN,1964,46.15268,44.311646,44.943356,49.429337,46.432945,48.036392,48.554546,51.34577,53.258064,51.74158,48.457672,47.136536
Finland,FIN,1965,40.54012,43.2578,43.870274,47.401054,45.366405,47.885223,48.54286,49.023563,51.38505,51.07535,46.542194,46.243713
Finland,FIN,1966,44.20136,42.998524,42.98543,47.4384,44.4066,45.191975,47.28496,49.540768,51.02349,50.92077,46.862843,44.913826
Finland,FIN,1967,43.38978,41.79772,42.888996,46.769844,44.19968,47.758213,47.906048,49.279182,49.636456,48.810722,46.001163,43.326668
Finland,FIN,1968,37.240948,38.404938,41.103268,43.649582,41.42211,43.027992,45.164265,45.28662,49.48839,50.114853,44.29615,42.837067
Finland,FIN,1969,35.072315,34.337288,36.57658,40.278076,38.267105,39.52999,40.508877,44.297577,44.67784,43.966564,41.228374,40.782173
Finland,FIN,1970,35.6442,34.45297,34.782776,38.02426,37.109344,37.294796,40.47281,41.206566,43.912655,43.61007,38.599545,35.672024
Finland,FIN,1971,32.28637,34.006557,34.46216,36.105015,35.0555,36.527534,37.626453,38.67792,40.196903,40.34206,36.062874,34.11825
Finland,FIN,1972,31.70094,31.62653,32.24579,33.207836,31.964796,34.059254,36.915333,38.484005,39.915897,39.190674,34.322506,32.521442
Finland,FIN,1973,31.362833,31.27484,32.412865,33.786747,32.877445,33.72877,34.01835,34.977055,34.807346,35.978275,33.32305,31.664597
Finland,FIN,1974,34.286243,33.443264,35.0704,36.81548,34.460403,35.891487,38.468365,39.239044,40.01611,39.23057,36.028187,35.064777
Finland,FIN,1975,36.106884,34.877518,35.028633,39.31173,37.04275,38.15005,38.11086,40.873753,43.779358,41.674545,37.878666,35.911457
Finland,FIN,1976,34.918854,35.356266,35.579605,39.31068,37.31919,37.872032,39.691803,39.818253,43.12204,43.958687,39.958126,37.113598
Finland,FIN,1977,35.027782,35.629517,35.306145,36.51448,36.830193,37.08573,38.621307,39.913013,41.76912,42.457287,39.691246,36.95139
Finland,FIN,1978,34.264526,34.138058,35.06482,37.916393,35.784298,37.01307,38.296406,38.90846,40.508022,40.520023,36.009018,34.270317
Finland,FIN,1979,32.37217,33.563797,34.450615,35.858917,35.617195,36.12642,37.661137,39.43499,40.53487,41.005035,36.756386,34.427334
Finland,FIN,1980,33.307068,30.749018,32.463055,36.82385,35.96336,37.026596,37.595127,38.222965,39.36883,40.07615,36.573708,34.568783
Finland,FIN,1981,33.833538,33.125034,33.251354,38.169727,36.12108,36.48584,37.592945,37.048126,40.190613,38.634624,36.03671,34.45638
Finland,FIN,1982,34.996136,35.69181,36.639977,38.915443,35.982735,36.876595,37.793655,39.00154,40.356804,41.358532,37.809296,35.07281
Finland,FIN,1983,34.408554,35.28488,35.33728,38.398193,37.40988,38.059055,39.236805,39.332687,40.86967,40.83509,37.793003,36.157574
Finland,FIN,1984,32.206963,34.43251,35.66507,36.282185,36.717937,36.561108,37.043827,37.463894,38.43453,39.327858,38.22812,34.935154
Finland,FIN,1985,33.392944,31.262703,32.399693,35.71153,34.444515,35.28356,35.769627,36.238857,38.64859,38.249317,34.458282,35.324917
Finland,FIN,1986,30.6763,29.96685,32.49423,34.41235,33.69107,34.31618,34.818275,34.425533,36.864048,36.373363,34.2023,33.199406
Finland,FIN,1987,30.836262,30.993319,31.261557,33.37128,33.00153,34.755028,34.954765,33.841164,36.410583,35.65619,32.301434,31.45437
Finland,FIN,1988,32.49129,31.866735,33.075462,36.65209,35.394444,34.021355,35.832054,36.28397,37.921547,38.98638,34.273148,32.96536
Finland,FIN,1989,33.6665,32.996685,33.169838,35.877243,36.05668,36.86153,35.335842,35.02025,35.870445,37.145435,34.257416,33.263966
Finland,FIN,1990,31.91167,34.229992,34.32152,37.336666,36.321407,36.704777,37.415268,37.498337,36.997055,38.604195,36.298763,34.71219
Finland,FIN,1991,33.075375,33.27297,33.577827,36.733658,35.721058,36.575558,35.951496,36.38085,38.704605,37.99085,36.262665,34.78348
Finland,FIN,1992,33.96239,32.925087,34.464367,37.557198,36.220604,37.49011,36.30936,35.921585,39.220066,39.131214,36.509003,34.37997
Finland,FIN,1993,31.163568,31.35395,31.575,35.262825,34.22093,36.12476,36.57299,37.22247,38.695107,38.53226,35.55816,34.566803
Finland,FIN,1994,32.452763,33.081482,33.177822,33.97467,36.03316,35.639732,37.665947,36.063705,37.960518,37.4722,35.490143,32.625572
Finland,FIN,1995,29.681898,30.967117,30.88559,33.646282,33.631153,35.01778,35.37323,35.15218,36.615486,36.380554,35.5359,33.314762
Finland,FIN,1996,30.314127,29.266163,30.738201,33.07751,32.320606,32.423153,32.386818,34.694054,34.967777,33.02289,32.621113,32.736935
Finland,FIN,1997,28.150845,27.515438,29.299618,31.605938,32.087116,33.814503,33.328476,32.882816,34.240273,32.47163,31.903685,32.273735
Finland,FIN,1998,26.494572,28.152214,29.539017,32.64387,30.727215,32.917793,31.886929,29.762344,32.087227,31.08962,29.36358,29.698175
Finland,FIN,1999,28.268782,27.146715,28.41049,31.65944,30.9249,32.57936,32.25175,31.723274,31.682806,32.01646,30.809853,29.046371
Finland,FIN,2000,27.573143,28.05268,28.254555,30.211676,30.238657,31.427483,31.140528,31.175566,30.660702,30.992085,29.98123,29.741823
Finland,FIN,2001,26.21605,27.686491,28.856014,30.408901,30.223965,29.925991,31.341665,29.858389,31.130537,30.307257,30.37111,29.916012
Finland,FIN,2002,27.186455,27.316402,29.570696,31.266735,30.921011,30.684742,29.790161,29.752779,29.499619,28.596676,28.6489,27.961325
Finland,FIN,2003,28.378407,27.145697,30.004591,30.666256,31.230042,31.781282,30.014463,28.681053,30.71837,30.390326,29.010593,29.07126
Finland,FIN,2004,28.066713,29.49409,28.994219,30.433918,31.236582,32.195164,31.223757,28.848013,31.272463,31.976578,30.109531,28.458845
Finland,FIN,2005,28.34695,28.164688,29.439116,31.693249,31.663662,31.175142,30.768541,30.541765,31.022413,30.221598,29.392542,29.463678
Finland,FIN,2006,27.389326,29.620312,29.977886,31.468338,31.639202,30.853598,31.84218,30.641554,31.135096,31.711163,31.364056,29.87902
Finland,FIN,2007,27.834967,28.937061,29.768646,30.992748,31.650316,30.79592,30.756071,31.587837,30.955545,31.024853,30.207703,30.61997
Finland,FIN,2008,27.634295,28.83631,30.330761,31.536255,31.08963,31.921824,31.254522,30.26465,31.619055,30.982439,31.454838,30.575504
Finland,FIN,2009,29.235088,29.435944,30.187355,32.004353,32.149757,32.186512,31.98575,30.548847,31.960821,31.371622,30.617668,30.52413
Finland,FIN,2010,28.9427,29.266903,31.547522,32.79128,31.697147,32.725357,31.777,30.667032,30.836164,31.906538,31.57556,30.182117
Finland,FIN,2011,27.370312,29.66517,29.228024,32.60043,32.518986,31.783718,31.29681,30.503141,29.668274,30.413788,30.498032,30.426311
Finland,FIN,2012,26.66501,29.316593,28.756916,30.699131,32.090942,32.07966,31.086252,29.832874,29.72366,30.202374,30.134542,29.807993
Finland,FIN,2013,25.756985,26.925417,29.544195,30.77321,30.437975,31.119642,29.833195,29.760164,29.696182,29.521273,29.361158,28.752972
Finland,FIN,2014,25.805483,25.796314,28.211567,30.893372,29.829485,30.87251,29.793175,29.53269,28.608522,28.421816,28.379038,28.404284
Finland,FIN,2015,25.166578,27.348583,27.149076,28.917929,28.733213,29.49346,28.573149,27.286854,28.178665,27.122858,27.464945,27.465693
Finland,FIN,2016,22.507977,24.14257,25.874157,27.913244,27.741224,27.113993,27.34507,27.14479,27.060925,26.635044,25.720823,25.9602
Finland,FIN,2017,22.372068,23.453878,25.024601,25.433071,26.694998,27.026926,26.757809,25.41229,24.592308,24.494009,24.747574,24.337185
Finland,FIN,2018,20.778265,22.469316,22.89214,23.832157,25.445236,24.692612,24.48403,24.058598,24.112791,23.248894,23.68833,23.919281
Finland,FIN,2019,20.89737,22.01874,22.473019,24.455944,24.078575,24.1163,23.04527,21.825191,22.645786,22.081366,21.278828,22.606567
Finland,FIN,2020,21.372902,21.738695,22.89456,23.835508,24.457827,24.40845,23.259838,22.617434,22.662735,22.757463,22.670197,22.809992
Finland,FIN,2021,21.691221,23.609217,24.260525,26.289314,25.755293,25.242771,25.981571,23.821014,24.229134,25.15407,25.06131,23.311325
Finland,FIN,2022,19.560223,20.708466,22.307856,23.416662,23.606943,23.478958,23.397177,22.026234,20.98872,21.100975,22.221773,23.203978
Finland,FIN,2023,19.41069,20.96293,21.16953,22.412884,22.164675,22.934654,22.148302,21.330936,20.28496,21.228992,20.880976,20.552834
Finland,FIN,2024,19.343527,20.400381,21.511354,21.788633,21.090082,22.167768,22.152115,21.510958,21.460485,21.220951,21.133078,21.367878
France,FRA,1861,69.0838,71.00255,69.02685,70.617134,67.76131,68.29902,71.08172,78.10829,82.915085,81.90904,80.18595,72.80789
France,FRA,1862,72.75939,71.919365,69.58245,72.41146,68.70808,68.65907,67.24598,72.25256,76.12732,78.799545,78.52,73.83294
France,FRA,1863,70.858116,73.32631,70.26898,70.47765,69.9525,69.16388,69.90136,73.173965,77.85304,80.098885,81.08598,76.738235
France,FRA,1864,69.53569,69.87235,69.76605,71.19744,70.25804,69.07646,66.66894,70.57905,75.26794,79.12767,81.50849,78.32212
France,FRA,1865,66.79597,69.34056,69.34106,71.213684,68.69008,69.531,68.68083,72.287025,79.31216,79.06603,80.180244,76.24345
France,FRA,1866,68.86477,71.68044,70.527084,70.72499,68.447136,67.837166,69.01256,71.426285,76.02437,79.1539,79.218,74.610695
France,FRA,1867,68.14549,70.669044,67.84065,69.79963,69.2812,68.91314,68.73546,72.92748,75.9559,79.90699,79.38172,74.53606
France,FRA,1868,69.120285,71.631836,67.79784,71.23492,68.58404,68.02356,66.96462,73.26213,74.839836,76.79899,75.95031,71.06799
France,FRA,1869,71.15049,74.90695,74.336845,75.02085,73.23186,71.946335,69.74057,70.506676,74.65723,79.13187,79.91284,74.72889
France,FRA,1870,68.992386,69.907486,69.255424,70.88102,69.3124,70.38629,70.18728,73.59743,78.99962,80.43995,83.71465,78.3281
France,FRA,1871,59.807144,54.93344,52.7102,56.469063,59.570175,63.79979,64.995026,66.85515,71.78079,75.42783,77.82333,73.11782
France,FRA,1872,74.75163,76.91621,74.212036,75.18685,73.43463,74.39805,74.665825,78.33228,82.34167,80.920135,76.4497,69.121475
France,FRA,1873,71.20115,72.0969,70.78749,73.6391,70.842415,68.85219,70.31345,73.774025,77.7096,81.95701,82.439674,78.259186
France,FRA,1874,72.29839,75.28177,73.2605,75.86596,72.21852,71.36207,71.37751,73.07054,78.477516,80.35355,79.803764,74.23869
France,FRA,1875,70.130104,71.063354,71.38745,73.46727,73.75345,72.7209,72.12757,74.08562,74.87521,79.30367,81.09835,76.64178
France,FRA,1876,69.71639,71.29939,69.944626,72.339645,71.64108,72.42076,72.43031,76.86495,80.09702,81.77582,83.02801,77.24124
France,FRA,1877,71.05083,69.14457,71.824554,72.44491,71.98628,71.24821,68.511604,71.93162,79.40301,79.550064,77.118866,73.11839
France,FRA,1878,69.63751,70.513504,68.63712,71.11371,69.80717,69.78189,70.480286,72.478004,76.58674,77.52321,78.54105,73.21254
France,FRA,1879,70.20592,69.91522,69.38035,71.70394,70.43832,69.15794,70.35359,72.27968,75.930305,76.419266,77.70268,71.73851
France,FRA,1880,67.664375,65.83721,65.05811,67.04148,68.20924,68.08377,69.14531,72.9773,75.52931,77.67331,76.555115,71.1799
France,FRA,1881,70.926956,70.56917,69.22532,71.000114,69.50715,69.473946,68.443665,71.55544,75.68002,75.8135,75.59004,71.93152
France,FRA,1882,69.87077,69.498856,69.22464,70.389084,69.62295,69.14589,67.77424,70.14515,73.494415,75.30944,77.87233,73.435425
France,FRA,1883,67.99088,68.97187,69.05492,69.93591,69.180756,68.7835,69.28484,71.65117,74.62395,75.73113,76.89101,73.0485
France,FRA,1884,68.48832,70.33747,68.28873,70.10127,69.67751,68.9192,69.176476,72.19154,73.73984,75.58801,74.418434,70.57912
France,FRA,1885,66.08572,68.97974,67.43071,69.60663,69.79373,68.568344,70.008965,68.52484,72.34268,71.58836,75.30293,70.969925
France,FRA,1886,65.35478,65.97174,64.83642,68.50371,68.114235,67.11116,66.423225,68.58993,72.999695,74.45222,73.98889,70.16226
France,FRA,1887,64.58787,65.965965,65.67416,66.80741,66.551254,66.15668,66.406746,67.905075,71.38775,71.95669,72.85866,67.63244
France,FRA,1888,60.418293,61.813267,64.27501,65.96821,65.21387,65.000305,64.39219,66.57719,70.3086,72.75051,71.38257,67.19824
France,FRA,1889,62.151382,62.181156,62.590027,66.13598,64.13023,63.64209,65.873695,69.55089,71.80926,70.90422,71.10371,64.89628
France,FRA,1890,62.30536,56.348373,52.183105,58.849205,62.235065,62.425415,62.370037,66.359825,68.03494,69.93978,69.05073,66.64102
France,FRA,1891,60.55561,60.71262,59.436035,63.15788,63.390682,63.367035,65.228546,66.33269,69.68462,71.43299,71.96138,67.903755
France,FRA,1892,62.36374,59.37587,57.71455,60.148834,61.033443,62.19357,64.91055,68.92524,71.17202,70.58054,67.79682,64.314316
France,FRA,1893,63.3381,63.062225,61.847168,63.786877,64.65025,63.979443,63.559986,65.82287,70.498085,70.98344,71.49162,67.163086
France,FRA,1894,62.65734,59.816406,60.20981,61.822964,63.09796,65.31552,62.688625,66.25466,67.47082,68.76604,67.27662,66.79499
France,FRA,1895,57.008842,53.930202,56.094845,61.918503,63.205677,63.04508,62.640278,66.238365,67.63432,67.627045,68.63623,66.394516
France,FRA,1896,62.051292,62.25083,61.28382,63.212624,62.56243,62.44125,62.46369,66.8304,69.80727,71.615906,69.70199,64.47016
France,FRA,1897,62.88467,62.82892,60.909,64.106186,63.21102,63.00774,63.272026,64.82845,67.22949,68.72208,68.88767,65.67179
France,FRA,1898,59.77296,58.961185,59.37055,62.294666,63.3215,62.891617,63.19769,64.16572,66.50869,68.44595,68.90741,65.22536
France,FRA,1899,61.892853,61.972397,61.810474,62.874508,64.2811,63.06482,59.848427,63.359562,67.98909,68.35236,68.17095,64.71185
France,FRA,1900,58.000423,56.694523,58.051727,61.723007,62.68609,65.18669,60.993774,61.986565,66.92361,66.385315,68.52688,63.68238
France,FRA,1901,59.229465,59.821144,60.4567,63.641567,63.89933,65.44493,63.74518,64.75866,69.740005,70.65686,70.783195,65.34134
France,FRA,1902,59.627403,59.141304,60.472515,62.61327,62.83895,63.667877,63.060226,64.86712,68.05607,68.83321,69.5047,62.413372
France,FRA,1903,58.79197,58.8175,58.44034,61.501762,61.653107,61.213932,62.15787,64.202614,65.58065,66.55123,65.33423,62.162197
France,FRA,1904,57.864063,58.02888,58.359898,60.5572,61.256653,60.779602,60.278313,63.695408,65.18387,65.82353,64.53312,60.329273
France,FRA,1905,57.922962,55.39765,55.47556,58.45881,60.036335,62.314312,59.828457,60.143417,64.41159,65.496216,65.81137,63.113987
France,FRA,1906,55.990425,56.882946,57.082558,59.02643,58.898064,60.33486,59.962097,61.25638,65.108246,65.91599,64.937035,61.490425
France,FRA,1907,53.0442,51.780254,52.932026,56.519646,57.530987,59.17092,57.086987,59.298443,61.972282,64.5578,63.19707,59.16058
France,FRA,1908,54.17482,54.942112,54.96571,57.165756,57.437252,59.150745,59.21425,61.950764,65.789276,64.22809,62.12202,58.119297
France,FRA,1909,51.919426,52.898113,53.422413,55.848267,57.117176,57.505234,57.36916,59.73769,61.764343,62.926426,61.26381,57.805588
France,FRA,1910,54.21824,53.61488,53.81577,55.706036,55.713406,57.91238,57.32101,60.577587,62.213154,61.64367,61.004036,57.048664
France,FRA,1911,50.64199,50.326237,50.08013,52.19371,53.79942,56.269745,55.044704,58.10561,58.952316,58.80161,58.322357,57.90748
France,FRA,1912,53.2959,53.419754,53.39872,55.634342,54.43179,55.071766,52.35738,53.136623,58.162865,59.430798,59.456516,56.40148
France,FRA,1913,60.865818,59.857964,59.589336,59.424522,59.129517,59.40616,58.21054,59.497715,60.597088,60.6589,59.341713,57.5382
France,FRA,1914,57.900948,58.619587,57.66342,60.668407,61.269154,61.987164,62.159966,65.60728,67.588135,66.977135,66.257706,64.17239
France,FRA,1915,26.932495,26.512672,26.624313,27.761051,28.94282,30.25073,29.881254,35.238438,58.19399,64.00732,63.434906,62.60232
France,FRA,1916,27.460745,30.538378,32.124245,33.58111,33.003456,31.396065,31.580564,36.321312,35.361485,32.241158,30.85716,29.046234
France,FRA,1917,32.688698,33.79221,33.613197,36.053368,35.91205,37.24413,34.580456,34.865475,34.33323,34.727062,34.900005,32.0598
France,FRA,1918,35.142773,38.652905,37.450016,40.036587,41.78094,42.98825,39.686047,40.608723,43.33708,42.71801,39.150696,34.4464
